Archive:  aer_20161214_data.zip
Zip file size: 53623786 bytes, number of entries: 1048
-rw-r--r--  2.0 unx   160718 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1991.dta
-rw-r--r--  2.0 unx   188910 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1996.dta
-rw-r--r--  2.0 unx   193870 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1998.dta
-rw-r--r--  2.0 unx   223278 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2001.dta
-rw-r--r--  2.0 unx   255358 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2006.dta
-rw-r--r--  2.0 unx   263902 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2008.dta
-rw-r--r--  2.0 unx   142494 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_1994.dta
-rw-r--r--  2.0 unx   130078 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_1993.dta
-rw-r--r--  2.0 unx   165182 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2004.dta
-rw-r--r--  2.0 unx   158526 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2003.dta
-rw-r--r--  2.0 unx   258958 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2009.dta
-rw-r--r--  2.0 unx   252942 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2007.dta
-rw-r--r--  2.0 unx   224830 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2000.dta
-rw-r--r--  2.0 unx   196190 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1999.dta
-rw-r--r--  2.0 unx   194286 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1997.dta
-rw-r--r--  2.0 unx   240238 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2003.dta
-rw-r--r--  2.0 unx   246094 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2004.dta
-rw-r--r--  2.0 unx   174990 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1993.dta
-rw-r--r--  2.0 unx   175534 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1994.dta
-rw-r--r--  2.0 unx   154270 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_1997.dta
-rw-r--r--  2.0 unx   148302 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_1999.dta
-rw-r--r--  2.0 unx   158254 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2000.dta
-rw-r--r--  2.0 unx   179758 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2007.dta
-rw-r--r--  2.0 unx   171998 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2009.dta
-rw-r--r--  2.0 unx   184222 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1995.dta
-rw-r--r--  2.0 unx   171214 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_1992.dta
-rw-r--r--  2.0 unx   174094 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2010.dta
-rw-r--r--  2.0 unx   252366 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2005.dta
-rw-r--r--  2.0 unx   232606 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_imports_2002.dta
-rw-r--r--  2.0 unx   179614 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2008.dta
-rw-r--r--  2.0 unx   176174 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2006.dta
-rw-r--r--  2.0 unx   174910 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_2001.dta
-rw-r--r--  2.0 unx   153246 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_1998.dta
-rw-r--r--  2.0 unx   154494 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_1996.dta
-rw-r--r--  2.0 unx   109326 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/chile/chile_all_exports_1991.dta
-rw-r--r--  2.0 unx   208718 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2000.dta
-rw-r--r--  2.0 unx   214142 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2007.dta
-rw-r--r--  2.0 unx   206990 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2009.dta
-rw-r--r--  2.0 unx   203774 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_1997.dta
-rw-r--r--  2.0 unx   198526 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_1999.dta
-rw-r--r--  2.0 unx   215022 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_1993.dta
-rw-r--r--  2.0 unx   222782 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_1994.dta
-rw-r--r--  2.0 unx   193022 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2003.dta
-rw-r--r--  2.0 unx   203678 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2004.dta
-rw-r--r--  2.0 unx   202334 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_1998.dta
-rw-r--r--  2.0 unx   202286 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_1996.dta
-rw-r--r--  2.0 unx   215710 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2008.dta
-rw-r--r--  2.0 unx   218638 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2006.dta
-rw-r--r--  2.0 unx   203870 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2001.dta
-rw-r--r--  2.0 unx   201614 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2010.dta
-rw-r--r--  2.0 unx   248958 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2005.dta
-rw-r--r--  2.0 unx   174622 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2002.dta
-rw-r--r--  2.0 unx   199246 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_1995.dta
-rw-r--r--  2.0 unx   203870 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2001.dta
-rw-r--r--  2.0 unx   218638 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2006.dta
-rw-r--r--  2.0 unx   215710 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2008.dta
-rw-r--r--  2.0 unx   202286 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_1996.dta
-rw-r--r--  2.0 unx   202334 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_1998.dta
-rw-r--r--  2.0 unx   199246 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_1995.dta
-rw-r--r--  2.0 unx   174622 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2002.dta
-rw-r--r--  2.0 unx   201614 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2010.dta
-rw-r--r--  2.0 unx   248958 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2005.dta
-rw-r--r--  2.0 unx   198526 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_1999.dta
-rw-r--r--  2.0 unx   203774 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_1997.dta
-rw-r--r--  2.0 unx   206990 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2009.dta
-rw-r--r--  2.0 unx   214142 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2007.dta
-rw-r--r--  2.0 unx   208718 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_imports_2000.dta
-rw-r--r--  2.0 unx   203678 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2004.dta
-rw-r--r--  2.0 unx   193022 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_2003.dta
-rw-r--r--  2.0 unx   222782 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_1994.dta
-rw-r--r--  2.0 unx   215022 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/argentina/argentina_all_exports_1993.dta
-rw-r--r--  2.0 unx    59150 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_1995.dta
-rw-r--r--  2.0 unx    46734 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_1992.dta
-rw-r--r--  2.0 unx   110110 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2005.dta
-rw-r--r--  2.0 unx   228958 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2010.dta
-rw-r--r--  2.0 unx    91438 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2002.dta
-rw-r--r--  2.0 unx   223102 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2006.dta
-rw-r--r--  2.0 unx   178846 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2001.dta
-rw-r--r--  2.0 unx   227182 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2008.dta
-rw-r--r--  2.0 unx   178318 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_1996.dta
-rw-r--r--  2.0 unx   180510 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_1998.dta
-rw-r--r--  2.0 unx    99534 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2003.dta
-rw-r--r--  2.0 unx   107006 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2004.dta
-rw-r--r--  2.0 unx    57518 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_1994.dta
-rw-r--r--  2.0 unx   176398 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_1999.dta
-rw-r--r--  2.0 unx   179198 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_1997.dta
-rw-r--r--  2.0 unx   225966 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2009.dta
-rw-r--r--  2.0 unx   178094 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2000.dta
-rw-r--r--  2.0 unx   228030 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2007.dta
-rw-r--r--  2.0 unx   169950 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_1994.dta
-rw-r--r--  2.0 unx   218990 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2004.dta
-rw-r--r--  2.0 unx   214494 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2003.dta
-rw-r--r--  2.0 unx   121694 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2007.dta
-rw-r--r--  2.0 unx    81598 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2000.dta
-rw-r--r--  2.0 unx   124974 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2009.dta
-rw-r--r--  2.0 unx    69646 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_1997.dta
-rw-r--r--  2.0 unx    77470 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_1999.dta
-rw-r--r--  2.0 unx   209166 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2002.dta
-rw-r--r--  2.0 unx   220558 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_2005.dta
-rw-r--r--  2.0 unx   134654 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2010.dta
-rw-r--r--  2.0 unx   155502 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_1992.dta
-rw-r--r--  2.0 unx   180222 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_imports_1995.dta
-rw-r--r--  2.0 unx    76062 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_1998.dta
-rw-r--r--  2.0 unx    65694 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_1996.dta
-rw-r--r--  2.0 unx   125310 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2008.dta
-rw-r--r--  2.0 unx    80558 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2001.dta
-rw-r--r--  2.0 unx   116750 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/peru/peru_all_exports_2006.dta
-rw-r--r--  2.0 unx   169438 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2004.dta
-rw-r--r--  2.0 unx   120050 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2003.dta
-rw-r--r--  2.0 unx   151886 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1994.dta
-rw-r--r--  2.0 unx    92774 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1993.dta
-rw-r--r--  2.0 unx    12482 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1997.dta
-rw-r--r--  2.0 unx    13790 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1999.dta
-rw-r--r--  2.0 unx    43438 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2007.dta
-rw-r--r--  2.0 unx    18134 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2000.dta
-rw-r--r--  2.0 unx    43598 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2009.dta
-rw-r--r--  2.0 unx    80210 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1992.dta
-rw-r--r--  2.0 unx   157950 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1995.dta
-rw-r--r--  2.0 unx   130802 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2002.dta
-rw-r--r--  2.0 unx    41694 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2010.dta
-rw-r--r--  2.0 unx   177886 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2005.dta
-rw-r--r--  2.0 unx    44078 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2008.dta
-rw-r--r--  2.0 unx    17438 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2001.dta
-rw-r--r--  2.0 unx    33326 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2006.dta
-rw-r--r--  2.0 unx    14138 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1998.dta
-rw-r--r--  2.0 unx     8930 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1991.dta
-rw-r--r--  2.0 unx    12830 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1996.dta
-rw-r--r--  2.0 unx   201614 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2010.dta
-rw-r--r--  2.0 unx    32750 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2005.dta
-rw-r--r--  2.0 unx    18518 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2002.dta
-rw-r--r--  2.0 unx    13166 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1995.dta
-rw-r--r--  2.0 unx    10394 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1992.dta
-rw-r--r--  2.0 unx   154830 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1996.dta
-rw-r--r--  2.0 unx    79442 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1991.dta
-rw-r--r--  2.0 unx   142446 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1998.dta
-rw-r--r--  2.0 unx   182430 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2006.dta
-rw-r--r--  2.0 unx   183406 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2001.dta
-rw-r--r--  2.0 unx   197054 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2008.dta
-rw-r--r--  2.0 unx    11042 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1993.dta
-rw-r--r--  2.0 unx    11846 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_1994.dta
-rw-r--r--  2.0 unx    31070 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2003.dta
-rw-r--r--  2.0 unx    28526 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_exports_2004.dta
-rw-r--r--  2.0 unx   194078 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2009.dta
-rw-r--r--  2.0 unx   177390 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2000.dta
-rw-r--r--  2.0 unx   186910 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_2007.dta
-rw-r--r--  2.0 unx    90230 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1999.dta
-rw-r--r--  2.0 unx   149870 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/comtrade/paraguay/paraguay_all_imports_1997.dta
-rw-r--r--  2.0 unx    51670 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2009.dta
-rw-r--r--  2.0 unx    52280 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2000.dta
-rw-r--r--  2.0 unx    51670 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2007.dta
-rw-r--r--  2.0 unx    52290 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1999.dta
-rw-r--r--  2.0 unx    51350 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1990.dta
-rw-r--r--  2.0 unx    52280 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1997.dta
-rw-r--r--  2.0 unx    51670 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2011.dta
-rw-r--r--  2.0 unx    52280 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1996.dta
-rw-r--r--  2.0 unx    51350 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1991.dta
-rw-r--r--  2.0 unx    52240 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1998.dta
-rw-r--r--  2.0 unx    53390 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2006.dta
-rw-r--r--  2.0 unx    52280 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2001.dta
-rw-r--r--  2.0 unx    51670 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2008.dta
-rw-r--r--  2.0 unx    51670 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2010.dta
-rw-r--r--  2.0 unx    51350 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1989.dta
-rw-r--r--  2.0 unx    51350 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1992.dta
-rw-r--r--  2.0 unx    51340 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1995.dta
-rw-r--r--  2.0 unx    53390 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2002.dta
-rw-r--r--  2.0 unx    53390 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2005.dta
-rw-r--r--  2.0 unx    53390 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2004.dta
-rw-r--r--  2.0 unx    53390 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_2003.dta
-rw-r--r--  2.0 unx    51340 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1994.dta
-rw-r--r--  2.0 unx    51340 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data_Other/trains/trains_brazil_1993.dta
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/Data/Temp/
-rw-r--r--  2.0 unx    10176 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/tariff_chg_kume.dta
-rw-r--r--  2.0 unx   690166 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/rtc_trains.dta
-rw-r--r--  2.0 unx   193155 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/beta_indmatch_mmc1970.dta
-rw-r--r--  2.0 unx   177923 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/rcs.dta
-rw-r--r--  2.0 unx     8439 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/delta_mmc.dta
-rw-r--r--  2.0 unx   451513 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/rtc_kume_mmc1970.dta
-rw-r--r--  2.0 unx     9382 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/tariff_chg_kume_subsibge.dta
-rw-r--r--  2.0 unx    65230 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/dln_earnings.dta
-rw-r--r--  2.0 unx   585439 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/rtc_kume.dta
-rw-r--r--  2.0 unx     1529 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/industry_employment_1991.dta
-rw-r--r--  2.0 unx   226877 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/beta_indmatch.dta
-rw-r--r--  2.0 unx    34932 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/Cerrado_Intersection_Data.csv
-rw-r--r--  2.0 unx     6491 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/mmc_cerrado.dta
-rw-r--r--  2.0 unx   530511 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/la_worldmb_adh_shocks.dta
-rw-r--r--  2.0 unx   423001 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/adh_shocks.dta
-rw-r--r--  2.0 unx    36529 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/sector_shares.dta
